1	-180	-90
2	-180	-84
3	-180	-78
4	-180	-72
5	-180	-66
6	-180	-60
7	-180	-54
8	-180	-48
9	-180	-42
10	-180	-36
11	-180	-30
12	-180	-24
13	-180	-18
14	-180	-12
15	-180	-6
16	-180	0
17	-180	6
18	-180	12
19	-180	18
20	-180	24
21	-180	30
22	-180	36
23	-180	42
24	-180	48
25	-180	54
26	-180	60
27	-180	66
28	-180	72
29	-180	78
30	-180	84
31	-180	90
32	-174	-90
33	-174	-84
34	-174	-78
35	-174	-72
36	-174	-66
37	-174	-60
38	-174	-54
39	-174	-48
40	-174	-42
41	-174	-36
42	-174	-30
43	-174	-24
44	-174	-18
45	-174	-12
46	-174	-6
47	-174	0
48	-174	6
49	-174	12
50	-174	18
51	-174	24
52	-174	30
53	-174	36
54	-174	42
55	-174	48
56	-174	54
57	-174	60
58	-174	66
59	-174	72
60	-174	78
61	-174	84
62	-174	90
63	-168	-90
64	-168	-84
65	-168	-78
66	-168	-72
67	-168	-66
68	-168	-60
69	-168	-54
70	-168	-48
71	-168	-42
72	-168	-36
73	-168	-30
74	-168	-24
75	-168	-18
76	-168	-12
77	-168	-6
78	-168	0
79	-168	6
80	-168	12
81	-168	18
82	-168	24
83	-168	30
84	-168	36
85	-168	42
86	-168	48
87	-168	54
88	-168	60
89	-168	66
90	-168	72
91	-168	78
92	-168	84
93	-168	90
94	-162	-90
95	-162	-84
96	-162	-78
97	-162	-72
98	-162	-66
99	-162	-60
100	-162	-54
101	-162	-48
102	-162	-42
103	-162	-36
104	-162	-30
105	-162	-24
106	-162	-18
107	-162	-12
108	-162	-6
109	-162	0
110	-162	6
111	-162	12
112	-162	18
113	-162	24
114	-162	30
115	-162	36
116	-162	42
117	-162	48
118	-162	54
119	-162	60
120	-162	66
121	-162	72
122	-162	78
123	-162	84
124	-162	90
125	-156	-90
126	-156	-84
127	-156	-78
128	-156	-72
129	-156	-66
130	-156	-60
131	-156	-54
132	-156	-48
133	-156	-42
134	-156	-36
135	-156	-30
136	-156	-24
137	-156	-18
138	-156	-12
139	-156	-6
140	-156	0
141	-156	6
142	-156	12
143	-156	18
144	-156	24
145	-156	30
146	-156	36
147	-156	42
148	-156	48
149	-156	54
150	-156	60
151	-156	66
152	-156	72
153	-156	78
154	-156	84
155	-156	90
156	-150	-90
157	-150	-84
158	-150	-78
159	-150	-72
160	-150	-66
161	-150	-60
162	-150	-54
163	-150	-48
164	-150	-42
165	-150	-36
166	-150	-30
167	-150	-24
168	-150	-18
169	-150	-12
170	-150	-6
171	-150	0
172	-150	6
173	-150	12
174	-150	18
175	-150	24
176	-150	30
177	-150	36
178	-150	42
179	-150	48
180	-150	54
181	-150	60
182	-150	66
183	-150	72
184	-150	78
185	-150	84
186	-150	90
187	-144	-90
188	-144	-84
189	-144	-78
190	-144	-72
191	-144	-66
192	-144	-60
193	-144	-54
194	-144	-48
195	-144	-42
196	-144	-36
197	-144	-30
198	-144	-24
199	-144	-18
200	-144	-12
201	-144	-6
202	-144	0
203	-144	6
204	-144	12
205	-144	18
206	-144	24
207	-144	30
208	-144	36
209	-144	42
210	-144	48
211	-144	54
212	-144	60
213	-144	66
214	-144	72
215	-144	78
216	-144	84
217	-144	90
218	-138	-90
219	-138	-84
220	-138	-78
221	-138	-72
222	-138	-66
223	-138	-60
224	-138	-54
225	-138	-48
226	-138	-42
227	-138	-36
228	-138	-30
229	-138	-24
230	-138	-18
231	-138	-12
232	-138	-6
233	-138	0
234	-138	6
235	-138	12
236	-138	18
237	-138	24
238	-138	30
239	-138	36
240	-138	42
241	-138	48
242	-138	54
243	-138	60
244	-138	66
245	-138	72
246	-138	78
247	-138	84
248	-138	90
249	-132	-90
250	-132	-84
251	-132	-78
252	-132	-72
253	-132	-66
254	-132	-60
255	-132	-54
256	-132	-48
257	-132	-42
258	-132	-36
259	-132	-30
260	-132	-24
261	-132	-18
262	-132	-12
263	-132	-6
264	-132	0
265	-132	6
266	-132	12
267	-132	18
268	-132	24
269	-132	30
270	-132	36
271	-132	42
272	-132	48
273	-132	54
274	-132	60
275	-132	66
276	-132	72
277	-132	78
278	-132	84
279	-132	90
280	-126	-90
281	-126	-84
282	-126	-78
283	-126	-72
284	-126	-66
285	-126	-60
286	-126	-54
287	-126	-48
288	-126	-42
289	-126	-36
290	-126	-30
291	-126	-24
292	-126	-18
293	-126	-12
294	-126	-6
295	-126	0
296	-126	6
297	-126	12
298	-126	18
299	-126	24
300	-126	30
301	-126	36
302	-126	42
303	-126	48
304	-126	54
305	-126	60
306	-126	66
307	-126	72
308	-126	78
309	-126	84
310	-126	90
311	-120	-90
312	-120	-84
313	-120	-78
314	-120	-72
315	-120	-66
316	-120	-60
317	-120	-54
318	-120	-48
319	-120	-42
320	-120	-36
321	-120	-30
322	-120	-24
323	-120	-18
324	-120	-12
325	-120	-6
326	-120	0
327	-120	6
328	-120	12
329	-120	18
330	-120	24
331	-120	30
332	-120	36
333	-120	42
334	-120	48
335	-120	54
336	-120	60
337	-120	66
338	-120	72
339	-120	78
340	-120	84
341	-120	90
342	-114	-90
343	-114	-84
344	-114	-78
345	-114	-72
346	-114	-66
347	-114	-60
348	-114	-54
349	-114	-48
350	-114	-42
351	-114	-36
352	-114	-30
353	-114	-24
354	-114	-18
355	-114	-12
356	-114	-6
357	-114	0
358	-114	6
359	-114	12
360	-114	18
361	-114	24
362	-114	30
363	-114	36
364	-114	42
365	-114	48
366	-114	54
367	-114	60
368	-114	66
369	-114	72
370	-114	78
371	-114	84
372	-114	90
373	-108	-90
374	-108	-84
375	-108	-78
376	-108	-72
377	-108	-66
378	-108	-60
379	-108	-54
380	-108	-48
381	-108	-42
382	-108	-36
383	-108	-30
384	-108	-24
385	-108	-18
386	-108	-12
387	-108	-6
388	-108	0
389	-108	6
390	-108	12
391	-108	18
392	-108	24
393	-108	30
394	-108	36
395	-108	42
396	-108	48
397	-108	54
398	-108	60
399	-108	66
400	-108	72
401	-108	78
402	-108	84
403	-108	90
404	-102	-90
405	-102	-84
406	-102	-78
407	-102	-72
408	-102	-66
409	-102	-60
410	-102	-54
411	-102	-48
412	-102	-42
413	-102	-36
414	-102	-30
415	-102	-24
416	-102	-18
417	-102	-12
418	-102	-6
419	-102	0
420	-102	6
421	-102	12
422	-102	18
423	-102	24
424	-102	30
425	-102	36
426	-102	42
427	-102	48
428	-102	54
429	-102	60
430	-102	66
431	-102	72
432	-102	78
433	-102	84
434	-102	90
435	-96	-90
436	-96	-84
437	-96	-78
438	-96	-72
439	-96	-66
440	-96	-60
441	-96	-54
442	-96	-48
443	-96	-42
444	-96	-36
445	-96	-30
446	-96	-24
447	-96	-18
448	-96	-12
449	-96	-6
450	-96	0
451	-96	6
452	-96	12
453	-96	18
454	-96	24
455	-96	30
456	-96	36
457	-96	42
458	-96	48
459	-96	54
460	-96	60
461	-96	66
462	-96	72
463	-96	78
464	-96	84
465	-96	90
466	-90	-90
467	-90	-84
468	-90	-78
469	-90	-72
470	-90	-66
471	-90	-60
472	-90	-54
473	-90	-48
474	-90	-42
475	-90	-36
476	-90	-30
477	-90	-24
478	-90	-18
479	-90	-12
480	-90	-6
481	-90	0
482	-90	6
483	-90	12
484	-90	18
485	-90	24
486	-90	30
487	-90	36
488	-90	42
489	-90	48
490	-90	54
491	-90	60
492	-90	66
493	-90	72
494	-90	78
495	-90	84
496	-90	90
497	-84	-90
498	-84	-84
499	-84	-78
500	-84	-72
501	-84	-66
502	-84	-60
503	-84	-54
504	-84	-48
505	-84	-42
506	-84	-36
507	-84	-30
508	-84	-24
509	-84	-18
510	-84	-12
511	-84	-6
512	-84	0
513	-84	6
514	-84	12
515	-84	18
516	-84	24
517	-84	30
518	-84	36
519	-84	42
520	-84	48
521	-84	54
522	-84	60
523	-84	66
524	-84	72
525	-84	78
526	-84	84
527	-84	90
528	-78	-90
529	-78	-84
530	-78	-78
531	-78	-72
532	-78	-66
533	-78	-60
534	-78	-54
535	-78	-48
536	-78	-42
537	-78	-36
538	-78	-30
539	-78	-24
540	-78	-18
541	-78	-12
542	-78	-6
543	-78	0
544	-78	6
545	-78	12
546	-78	18
547	-78	24
548	-78	30
549	-78	36
550	-78	42
551	-78	48
552	-78	54
553	-78	60
554	-78	66
555	-78	72
556	-78	78
557	-78	84
558	-78	90
559	-72	-90
560	-72	-84
561	-72	-78
562	-72	-72
563	-72	-66
564	-72	-60
565	-72	-54
566	-72	-48
567	-72	-42
568	-72	-36
569	-72	-30
570	-72	-24
571	-72	-18
572	-72	-12
573	-72	-6
574	-72	0
575	-72	6
576	-72	12
577	-72	18
578	-72	24
579	-72	30
580	-72	36
581	-72	42
582	-72	48
583	-72	54
584	-72	60
585	-72	66
